GeneSymbol,N_SNPs,Threshold_Used,Mean_F_stat,Is_Weak_Instrument,MR_Method,MR_Beta,MR_SE,MR_CI_Lower,MR_CI_Upper,MR_Pvalue,Cochran_Q,Cochran_Q_Pval,Top_Instrument_SNP,MR_FDR
MIR600HG,1,5.0e-08,144.97364025,False,Wald Ratio,-0.007507354803368961,0.003597914830964536,-0.014559267872059451,-0.00045544173467847,0.03692567226378363,0.0,1.0,rs147468287,0.2659400384742338
SCN8A,1,5.0e-08,375.14653969,False,Wald Ratio,-0.004984822438410089,0.002389112560810787,-0.009667483057599232,-0.0003021618192209476,0.03693566262158421,0.0,1.0,rs1948432,0.2659400384742338
RP11-923I11.1,1,5.0e-08,827.9948700100001,False,Wald Ratio,-0.0024507053208843916,0.001174567587373922,-0.004752857792137279,-0.00014855284963150462,0.03693566262158421,0.0,1.0,rs1948432,0.2659400384742338
CALCOCO1,1,5.0e-08,180.27090224999998,False,Wald Ratio,-0.0067636909358544444,0.0032419281034908477,-0.013117870018696506,-0.0004095118530123834,0.03694988367456853,0.0,1.0,rs11170657,0.2659400384742338
PRR15L,1,5.0e-08,33.02571024,False,Wald Ratio,-0.015188621119353788,0.007280211596018869,-0.02945783584755077,-0.000919406391156806,0.03695250534287675,0.0,1.0,rs17617360,0.2659400384742338
TPTE2P5,1,5.0e-08,218.25925696000002,False,Wald Ratio,0.0025356036865941535,0.0012153862632124433,0.00015344661069776472,0.004917760762490542,0.0369556781919238,0.0,1.0,rs6560964,0.2659400384742338
OGDH,1,5.0e-08,208.87186576000002,False,Wald Ratio,-0.00631352001835208,0.0030265220962291594,-0.012245503326961232,-0.00038153670974292765,0.0369727893856977,0.0,1.0,rs217384,0.2659479949925338
CTD-3105H18.13,1,1.0e-05 (relaxed),22.983394810000004,False,Wald Ratio,-0.007567335555775451,0.003629284009024079,-0.014680732213462645,-0.0004539388980882566,0.037062338101637726,0.0,1.0,rs12984353,0.2664767675884087
STAP2,1,5.0e-08,97.01856004,False,Wald Ratio,0.00843174275790362,0.0040449148924961926,0.0005037095686110833,0.01635977594719616,0.03711206703652081,0.0,1.0,rs60010631,0.2667189039268295
EBF4,1,5.0e-08,798.1077006400001,False,Wald Ratio,-0.002908582733339217,0.0013955191196980046,-0.005643800207947306,-0.00017336525873112808,0.03713925645187488,0.0,1.0,rs59626215,0.26679891275588113
RPA1,2,5.0e-08,2307.28560653,False,IVW,-0.0014407007382964863,0.0006914107864340883,-0.002795865879707299,-8.553559688567335e-05,0.03718640024198927,0.05499772596798984,0.8145844601003238,rs17734,0.2670221376062635
OBFC1,1,5.0e-08,311.60016484000005,False,Wald Ratio,-0.003490400036195453,0.0016755853913370418,-0.006774547403216055,-0.00020625266917485147,0.0372427562081854,0.0,1.0,rs11191865,0.2673112903478223
NARS,1,5.0e-08,280.9981690000001,False,Wald Ratio,0.0054086550284814655,0.0025976261565359964,0.0003173077616709123,0.010500002295292018,0.0373284990727365,0.0,1.0,rs34779648,0.26771876459226807
AF131215.9,3,5.0e-08,913.1912350166666,False,IVW,0.0035239472687883517,0.0007006488039516065,0.0021506756130432033,0.0048972189245335,0.03733175117719578,6.593476060033383,0.0370036756264438,rs4618656,0.26771876459226807
CHST14,1,5.0e-08,110.12403599999999,False,Wald Ratio,0.008548533275245436,0.004106391541270405,0.0005000058543554418,0.01659706069613543,0.03736413848129039,0.0,1.0,rs1811513,0.267739200071914
MKRN3,1,5.0e-08,64.93458723999998,False,Wald Ratio,0.01039861124947705,0.004995169514570926,0.0006080790009180357,0.020189143498036063,0.037366827453464646,0.0,1.0,rs12148201,0.267739200071914
CHRNA10,1,5.0e-08,110.55260736000001,False,Wald Ratio,-0.008591097381342503,0.004127513452633975,-0.016681023748505094,-0.0005011710141799124,0.03739529503347727,0.0,1.0,rs2231532,0.2678276820156286
HYI,2,5.0e-08,130.07331298,False,IVW,0.00357654497197272,0.0017188269310768783,0.00020764418706203849,0.006945445756883401,0.03745168908874552,0.002849969663561196,0.957425071077912,rs78197863,0.26811601288177317
CEP104,1,5.0e-08,8574.574801,False,Wald Ratio,0.0010264936147959714,0.0004936083271149148,5.902129365073841e-05,0.001993965935941204,0.037564889493263864,0.0,1.0,rs7515345,0.2688105959604101
ANGPT2,1,5.0e-08,80.74819600000001,False,Wald Ratio,0.00673899381605263,0.003240986897281399,0.0003866594973810887,0.013091328134724172,0.03758950850431031,0.0,1.0,rs11990038,0.2688698093039871
AGPAT3,1,5.0e-08,177.92358544,False,Wald Ratio,0.006958487670556046,0.0033468628503259806,0.0003986364839171242,0.013518338857194967,0.03760747044551849,0.0,1.0,rs73373146,0.2688698093039871
CEP44,1,5.0e-08,364.70304784,False,Wald Ratio,0.005285017764653527,0.0025421540602689335,0.0003023958065264173,0.010267639722780636,0.0376217083914161,0.0,1.0,rs142741415,0.2688698093039871
GNPAT,1,5.0e-08,596.76138369,False,Wald Ratio,0.003746542190484166,0.0018026012286809392,0.00021344378226952542,0.007279640598698806,0.0376717262605486,0.0,1.0,rs578945,0.2689973851044906
UTRN,2,5.0e-08,130.35754856499997,False,IVW,-0.005565736806045715,0.0026781292757035147,-0.010814870186424604,-0.0003166034256668268,0.03768927329839178,0.30538698429957545,0.5805248090328508,rs56039647,0.2689973851044906
BDH2,3,5.0e-08,816.3703682433332,False,IVW,0.003825331020015412,0.0007644288154659374,0.0023270505417021746,0.00532361149832865,0.037690187942584386,2.9921116844056184,0.22401195854224065,rs2711897,0.2689973851044906
TSC1,1,5.0e-08,257.37464041,False,Wald Ratio,-0.005701974032205728,0.0027438997948490496,-0.011080017630109865,-0.00032393043430159127,0.03770431571427291,0.0,1.0,rs7870151,0.2689973851044906
SH3TC2,1,5.0e-08,124.78677264,False,Wald Ratio,-0.007941373033580262,0.003822340056061322,-0.015433159543460452,-0.00044958652370007124,0.037744303007560154,0.0,1.0,rs62380066,0.2691670981861028
MFHAS1,3,5.0e-08,412.81027435333334,False,IVW,0.012635436906147445,0.0025279086481927067,0.00768073595568974,0.01759013785660515,0.03777271853885211,7.697690658966129,0.021304321713865537,rs408459,0.2692541789968111
AC073343.1,1,1.0e-05 (relaxed),24.01098001,False,Wald Ratio,0.01543625687704632,0.007434373716518632,0.000864884392669801,0.030007629361422837,0.03786289724308456,0.0,1.0,rs7798471,0.26970009769134773
SLC7A6,3,5.0e-08,1395.376404763333,False,IVW,0.005193889961514485,0.0010404992887458136,0.0031545113555726907,0.00723326856745628,0.037867737597130136,4.8288385580564555,0.08941925148155372,rs10852440,0.26970009769134773
AC087294.2,1,5.0e-08,184.009225,False,Wald Ratio,-0.0025927747014058387,0.0012489708483814895,-0.005040757564233558,-0.0001447918385781193,0.03790052572747937,0.0,1.0,rs899328,0.2698179672184221
RPA2,3,5.0e-08,669.3233198433334,False,IVW,-0.0023318353280355323,0.0011234232660673105,-0.004533744929527461,-0.00012992572654360384,0.03792618303684381,0.6763688318192315,0.7130637754673957,rs17185052,0.2698849924369151
MALT1,1,5.0e-08,557.5312664100001,False,Wald Ratio,0.0037240778641953725,0.0017945316382809394,0.0002067958531647312,0.007241359875226014,0.03796460545627389,0.0,1.0,rs62093468,0.2699514995932407
KIF21B,1,5.0e-08,72.76089999999999,False,Wald Ratio,0.010146696468211754,0.004889503418046738,0.0005632697688401477,0.01973012316758336,0.037968022060026696,0.0,1.0,rs61817964,0.2699514995932407
IARS,2,5.0e-08,374.23652186000004,False,IVW,0.003331219841841621,0.0016055269483890389,0.00018438702299910506,0.006478052660684137,0.03800088625986442,0.23875968834339797,0.6251033717719687,rs4743871,0.27006960055342477
RAB37,1,5.0e-08,131.35910544,False,Wald Ratio,-0.009895968820494193,0.00477018986339571,-0.019245540952749787,-0.0005463966882386009,0.03802881561960736,0.0,1.0,rs1054131,0.27015254396553906
SGIP1,1,5.0e-08,635.42813929,False,Wald Ratio,0.003557918626511249,0.0017158468562915763,0.00019485878817975932,0.0069209784648427385,0.03811980223979594,0.0,1.0,rs7544505,0.2706831769301066
FAM195A,1,5.0e-08,44.96104809000001,False,Wald Ratio,0.012219705026719012,0.00589402395704343,0.0006674180709138888,0.023771991982524134,0.038150284101702736,0.0,1.0,rs3752493,0.2707139585526912
PGAP3,3,5.0e-08,540.0720274966666,False,IVW,0.010289018580461244,0.002069532843968221,0.00623273420628353,0.014345302954638957,0.03815672189037089,7.204002324017671,0.027269097926478247,rs1495101,0.2707139585526912
KLF5,2,5.0e-08,214.69602257999998,False,IVW,-0.004330549854579814,0.00208939044093499,-0.008425755118812394,-0.00023534459034723395,0.03820598936499686,0.391475050857387,0.5315250697966676,rs9573281,0.2709478101958121
RP11-234K19.1,1,1.0e-05 (relaxed),21.342552039999998,False,Wald Ratio,-0.00720052144614037,0.003475034263137309,-0.014011588601889495,-0.0003894542903912449,0.03825872038591327,0.0,1.0,rs13133572,0.2712060144762521
ZBTB7B,2,5.0e-08,83.473685945,False,IVW,-0.007365677704291776,0.003556032827174259,-0.014335502045553323,-0.00039585336303022897,0.038329012056788736,0.011809318303202176,0.913463692186746,rs905938,0.2714991140827677
TMEM68,1,5.0e-08,202.606756,False,Wald Ratio,0.006426119067681478,0.003102488659194398,0.0003452412956604584,0.012506996839702498,0.038332746848710464,0.0,1.0,rs6474019,0.2714991140827677
RP4-614O4.12,3,5.0e-08,535.4205238766667,False,IVW,0.0046238042115490634,0.0009327778421742655,0.002795559640887503,0.006452048782210624,0.038369556558413453,7.060499816224271,0.029297593245869447,rs633198,0.27152987283474067
C12orf44,1,5.0e-08,297.24518464,False,Wald Ratio,-0.004770566401091062,0.00230363927891612,-0.009285699387766657,-0.0002554334144154666,0.03836977259364294,0.0,1.0,rs12824536,0.27152987283474067
A2ML1,1,1.0e-05 (relaxed),23.44980625,False,Wald Ratio,0.01866456988681813,0.009015904571205227,0.0009933969272558872,0.03633574284638037,0.03843523642873525,0.0,1.0,rs7306169,0.2717690210712816
LRRC37A,4,5.0e-08,816.0580244274998,False,IVW,0.000804256105768013,0.0003884973147857746,4.2801368787894725e-05,0.0015657108427481314,0.03843627825695184,1.5562146307348312,0.669358092123807,rs17698176,0.2717690210712816
C5orf51,2,5.0e-08,85.08774913,False,IVW,0.006878342857264259,0.003327488040241963,0.0003564662983900112,0.013400219416138507,0.03872211813606796,0.11074164116326471,0.7393013626413677,rs4957436,0.27367363460183125
SLC38A11,2,5.0e-08,147.81600012500002,False,IVW,-0.005479700298364496,0.002651278793337466,-0.01067620673330593,-0.0002831938634230624,0.03875167771271837,0.09675642327574609,0.7557573311818205,rs13412824,0.27376610411331986
TMEM121,1,5.0e-08,1217.7168576400002,False,Wald Ratio,0.002462984491563118,0.001191804344021774,0.00012704797728044096,0.0047989210058457955,0.03877173150677815,0.0,1.0,rs11624007,0.2737780039511197
NAP1L4,1,5.0e-08,704.9980832399998,False,Wald Ratio,-0.0034823949290769115,0.0016852091310150983,-0.006785404825866504,-0.00017938503228731887,0.0387863156777164,0.0,1.0,rs12363575,0.2737780039511197
PRG4,2,5.0e-08,337.32801049999995,False,IVW,0.003505850990400827,0.0016969954195499338,0.00017973996808295662,0.006831962012718697,0.03883635609771563,0.011537255325949701,0.9144624393115512,rs3766707,0.2738087208105986
USP36,1,5.0e-08,6601.15625625,False,Wald Ratio,0.0012085842531808979,0.0005850151239391587,6.19546102601468e-05,0.0023552138961016487,0.03883767932628812,0.0,1.0,rs8072569,0.2738087208105986
AC074212.6,1,1.0e-05 (relaxed),22.46475609,False,Wald Ratio,-0.006609715173441384,0.003199471918221067,-0.012880680133154675,-0.000338750213728093,0.03884010321079567,0.0,1.0,rs7246377,0.2738087208105986
KLHDC1,1,5.0e-08,63.87366240999998,False,Wald Ratio,-0.011411377490577437,0.005524601394682578,-0.02223959622415529,-0.0005831587569995848,0.03887035541563644,0.0,1.0,rs4516122,0.2738709898007574
KIAA0195,1,5.0e-08,254.09316409000002,False,Wald Ratio,-0.005725019073779408,0.0027718230195178657,-0.011157792192034426,-0.0002922459555243914,0.03888190087505938,0.0,1.0,rs13357,0.2738709898007574
MTRF1L,2,5.0e-08,1494.8216972650002,False,IVW,-0.0008872054396380287,0.0004296541176091212,-0.0017293275101519063,-4.508336912415118e-05,0.03892967635332112,0.5467153343643626,0.459662921308042,rs6921137,0.27405077289582896
CDR2L,1,1.0e-05 (relaxed),21.501768999999996,False,Wald Ratio,-0.006965523182395824,0.00337343526479212,-0.013577456301388378,-0.0003535900634032687,0.038940411338893366,0.0,1.0,rs79996635,0.27405077289582896
AP4B1-AS1,2,5.0e-08,86.85807709000001,False,IVW,0.0027831504022826454,0.001348044238323254,0.00014098369516906762,0.005425317109396224,0.03896238992027179,0.11600233169173205,0.7334113925450195,rs17464525,0.27408936109874515
SAT2,1,5.0e-08,1186.65781441,False,Wald Ratio,0.002655409018470118,0.0012865185734383796,0.00013383261453089402,0.005176985422409342,0.03901516039875186,0.0,1.0,rs858520,0.27434443723472746
NT5M,2,5.0e-08,2447.52240385,False,IVW,0.0013837778150964256,0.0006705575891672383,6.948494032863839e-05,0.002698070689864213,0.039053510332588415,0.023396425088289687,0.8784306868613134,rs2270180,0.27438112938090004
EXOSC2,1,5.0e-08,160.76972025000003,False,Wald Ratio,-0.00743942477342974,0.003605331230823388,-0.014505873985843581,-0.00037297556101589975,0.039069787134230705,0.0,1.0,rs28633092,0.27438112938090004
SMIM12-AS1,1,5.0e-08,379.99654225000006,False,Wald Ratio,0.001987403105931735,0.000963145872138235,9.963719654079457e-05,0.0038751690153226758,0.03906991767664958,0.0,1.0,rs11263919,0.27438112938090004
ZNF438,2,5.0e-08,236.96923330000004,False,IVW,0.004152042509760155,0.002012415157105657,0.00020770880183306698,0.008096376217687242,0.039092329660725955,0.2414243127933602,0.6231792884059524,rs2994647,0.27440704382801906
PUF60,1,5.0e-08,33.16147396,False,Wald Ratio,-0.015453464267472001,0.00749054381523752,-0.03013493014533754,-0.0007719983896064611,0.039106636963453845,0.0,1.0,rs76153953,0.27440704382801906
DNAJC27-AS1,2,5.0e-08,91.9443509,False,IVW,-0.0028348723654593455,0.0013744458565408879,-0.005528786244279486,-0.00014095848663920512,0.039154775274967024,0.02185826366665304,0.8824647753555235,rs56386733,0.27462885013459354
ELF2,1,5.0e-08,531.89274384,False,Wald Ratio,-0.003891103181749358,0.0018872988180952735,-0.007590208865216094,-0.00019199749828262194,0.03923331802211205,0.0,1.0,rs12500887,0.274861163886954
XXYLT1-AS2,1,5.0e-08,146.531025,False,Wald Ratio,-0.0030222774391734843,0.0014660008097809045,-0.0058956390263440565,-0.0001489158520029117,0.03924777293765458,0.0,1.0,rs2279632,0.274861163886954
ENDOU,1,5.0e-08,306.92587249,False,Wald Ratio,0.005008306669279723,0.0024293911025622668,0.00024670010825768047,0.009769913230301765,0.03925077731016868,0.0,1.0,rs2020962,0.274861163886954
DNASE1L3,2,5.0e-08,478.4264556849999,False,IVW,0.002040788908469731,0.0009900139164033326,0.00010036163231919894,0.003981216184620263,0.0392673770483003,0.14956674846782683,0.6989497332095054,rs12494813,0.274861163886954
ZNF527,1,1.0e-05 (relaxed),22.99490209,False,Wald Ratio,-0.008187765847427225,0.003972059690263146,-0.01597300284034299,-0.0004025288545114591,0.039270606828817334,0.0,1.0,rs141506394,0.274861163886954
PBXIP1,1,5.0e-08,440.42898496,False,Wald Ratio,-0.0042616944189155445,0.0020676668446458772,-0.008314321434421464,-0.00020906740340962543,0.0392922882843707,0.0,1.0,rs11264291,0.2748971208981489
HSP90AA1,1,5.0e-08,630.4669028100001,False,Wald Ratio,-0.003491160547783319,0.0016940713477768237,-0.006811540389425893,-0.00017078070614074455,0.03932109270076012,0.0,1.0,rs2403017,0.2749828604022854
ATXN3,1,5.0e-08,604.09283089,False,Wald Ratio,0.004249355888283903,0.002062249507742039,0.0002073468531095064,0.008291364923458298,0.03934656222542121,0.0,1.0,rs3814834,0.27499970326140427
POM121B,3,5.0e-08,312.8692033966666,False,IVW,0.0013696502965191229,0.0006647371583828246,6.676546608878659e-05,0.002672535126949459,0.039356601730598184,1.128782344704418,0.5687062854875113,rs10231271,0.27499970326140427
CSPP1,1,1.0e-05 (relaxed),24.54211599999999,False,Wald Ratio,-0.018422173121553018,0.008943515151684543,-0.035951462818854724,-0.0008928834242513152,0.039414236210625564,0.0,1.0,rs115256088,0.2752866535837555
INTS3,1,5.0e-08,76.108176,False,Wald Ratio,0.010315060658557666,0.005009562562590558,0.0004963180358801729,0.02013380328123516,0.039487137973153175,0.0,1.0,rs6675978,0.27563683436090086
ZDHHC24,3,5.0e-08,137.25935381333332,False,IVW,0.0038436711496190727,0.0018667973254867156,0.00018474839166511027,0.007502593907573035,0.03949755071095962,1.2479777268884866,0.5358029246333751,rs146283509,0.27563683436090086
SCRN1,3,5.0e-08,1031.8546279866662,False,IVW,0.0016547269958429832,0.0008037933160101539,7.929209646308157e-05,0.003230161895222885,0.03952803140291494,1.1927543812116161,0.550803481905229,rs62446666,0.27573374046634536
C1orf174,1,5.0e-08,1713.6867708900002,False,Wald Ratio,0.0019513695668175106,0.0009481597310327742,9.297649399327319e-05,0.003809762639641748,0.03958437912136503,0.0,1.0,rs12030906,0.27601092886303036
MIR647,1,5.0e-08,48.31084035999999,False,Wald Ratio,0.009173632459711537,0.004458404831692256,0.00043515898959471666,0.017912105929828358,0.039628144178847746,0.0,1.0,rs56015416,0.2762001861055932
CLASP1,2,5.0e-08,196.33412778500002,False,IVW,-0.004549121006161346,0.002211127353592734,-0.008882930619203104,-0.00021531139311958825,0.03965004339180478,0.1269246184015253,0.7216422564746349,rs114514102,0.2762369480076428
LINC00562,1,5.0e-08,90.48004641,False,Wald Ratio,0.0034989787023969213,0.001700892424776281,0.00016522954983541052,0.006832727854958432,0.039672486265975415,0.0,1.0,rs7326418,0.27627746512801654
RP11-373N22.3,1,5.0e-08,74.41995288999999,False,Wald Ratio,-0.004102131607324225,0.0019943102841635174,-0.008010979764284719,-0.00019328345036373137,0.039694167953048254,0.0,1.0,rs6868569,0.27631264964719304
ITGA9,2,5.0e-08,465.95385712999996,False,IVW,-0.0029672595813844457,0.0014427603287765166,-0.005795069825786418,-0.000139449336982473,0.03971946786915481,0.04697986443630931,0.8284044347770261,rs267518,0.27637298078470535
LINGO2,1,5.0e-08,838.1488206399998,False,Wald Ratio,-0.0031708527525040418,0.0015421574480668095,-0.006193481350714989,-0.00014822415429309498,0.03977145203288068,0.0,1.0,rs72719307,0.2766188559976331
DTX3,1,5.0e-08,66.67702335999999,False,Wald Ratio,0.010697097528533754,0.005204442787198547,0.0004963896656246022,0.020897805391442904,0.03984250277691981,0.0,1.0,rs10747780,0.27699708206748935
CRAMP1L,1,5.0e-08,677.8889176900001,False,Wald Ratio,-0.003306970622454444,0.0016093283740333455,-0.006461254235559801,-0.00015268700934908692,0.03989096086913446,0.0,1.0,rs9940288,0.2772179865334748
ST5,1,5.0e-08,113.51197763999998,False,Wald Ratio,0.008387910904208717,0.0040829733440403155,0.00038528314988969803,0.016390538658527735,0.03994053497305794,0.0,1.0,rs10840106,0.27743751798284044
RP11-438B23.2,1,5.0e-08,163.81440099999998,False,Wald Ratio,-0.003007240840661361,0.0014639610655265275,-0.005876604529093355,-0.00013787715222936692,0.03995818753445479,0.0,1.0,rs10968823,0.27743751798284044
ZNF597,1,5.0e-08,333.10265121000003,False,Wald Ratio,0.004890319561277754,0.0023810131347716226,0.00022353381712537403,0.009557105305430134,0.03998713250457642,0.0,1.0,rs2270494,0.27743751798284044
FAM96A,2,5.0e-08,163.45887804999998,False,IVW,-0.0048292823489625835,0.0023513212490308714,-0.009437871997063092,-0.0002206927008620756,0.039989338924464546,0.360225406311677,0.5483810772609405,rs332262,0.27743751798284044
RP11-439C15.4,1,5.0e-08,296.30458225,False,Wald Ratio,-0.002197292233747608,0.0010704757036206294,-0.004295424612844042,-9.915985465117462e-05,0.040108322449361244,0.0,1.0,rs10216516,0.27814686386418463
IGLV3-25,1,5.0e-08,30.064385610000002,False,Wald Ratio,0.007826209861208995,0.0038138692332553774,0.0003510261640284557,0.015301393558389536,0.040165835329413646,0.0,1.0,rs10854760,0.2783433297006251
CATSPER2,4,5.0e-08,223.4803481325,False,IVW,-0.001630572701212728,0.000794628037671879,-0.0031880436550496107,-7.310174737584513e-05,0.04017015555019854,1.9087329157616495,0.5915638680267448,rs2228368,0.2783433297006251
MARCH10,1,5.0e-08,276.83302689000004,False,Wald Ratio,0.005507043949982466,0.00268562007316008,0.0002432286065887088,0.010770859293376223,0.040309130870442855,0.0,1.0,rs17683483,0.2791093191927691
LINC00342,4,5.0e-08,182.28543997249997,False,IVW,0.0027170085660196907,0.0007828672064848212,0.001182588841309441,0.00425142829072994,0.04032920547947527,3.7894991861335185,0.2851099164899048,rs2692954,0.2791093191927691
CEP85L,2,5.0e-08,339.82104576499995,False,IVW,-0.0031724685212064893,0.001547376791501663,-0.006205327032549749,-0.00013961000986322967,0.04034260939110412,0.0028329362353986132,0.957552370188537,rs9489520,0.2791093191927691
TMEM194B,3,5.0e-08,368.7974054233334,False,IVW,-0.0024810332428935444,0.0012101600557942263,-0.004852946952250228,-0.00010911953353686093,0.040347892675796304,1.715176906071869,0.4241837890043494,rs7574871,0.2791093191927691
NLRC3,1,5.0e-08,1539.57355876,False,Wald Ratio,0.0021772038096515463,0.0010621556438610792,9.537874768383121e-05,0.004259028871619261,0.04038421165023687,0.0,1.0,rs12933120,0.27924430327937405
ITGB4,1,1.0e-05 (relaxed),27.742342410000003,False,Wald Ratio,0.01727634761161772,0.008429701749802482,0.0007541321820048567,0.03379856304123058,0.040417027151830265,0.0,1.0,rs820163,0.2793533714479886
KCNQ5,2,5.0e-08,250.65349824999998,False,IVW,0.0037910832503922345,0.0018499481736025975,0.0001651848301311436,0.007416981670653326,0.040433609673351745,0.0060525210948205385,0.9379887768103337,rs1209049,0.2793533714479886
NKX3-1,3,5.0e-08,4373.6595724633335,False,IVW,-0.0008889642059303472,0.00043397895841488956,-0.0017395629644235307,-3.836544743716366e-05,0.040520436335823584,1.3243905038420225,0.5157179600831094,rs3942244,0.27974752270087516
RP11-465B22.3,1,5.0e-08,2125.41284484,False,Wald Ratio,-0.0010046081008821442,0.0004904440936945468,-0.001965878524523456,-4.333767724083238e-05,0.04052433119529408,0.0,1.0,rs4970401,0.27974752270087516
NYNRIN,1,5.0e-08,760.68398025,False,Wald Ratio,0.0033339228660243837,0.0016284519496399317,0.00014215704473011757,0.00652568868731865,0.04062904828888736,0.0,1.0,rs34077103,0.2803539312160101
RFK,1,5.0e-08,130.88732836,False,Wald Ratio,0.008090429375073437,0.0039521170786382155,0.00034427990094253527,0.01583657884920434,0.040647012566264795,0.0,1.0,rs13294840,0.2803614615197409
HSD11B2,1,1.0e-05 (relaxed),21.533312159999998,False,Wald Ratio,-0.018643506786013873,0.009108595618822171,-0.03649635419890533,-0.0007906593731224175,0.040677366865827125,0.0,1.0,rs921982,0.2804544098931882
OBSCN,3,5.0e-08,173.99563019,False,IVW,0.00935741841677296,0.001948258115980284,0.005538832509451603,0.013176004324094315,0.04071977006213956,2.0745338363766495,0.3544220238313831,rs72757811,0.28054639988194136
PTGES3L,1,1.0e-05 (relaxed),22.29256225,False,Wald Ratio,-0.0083428129811304,0.004076975044420515,-0.01633368406819461,-0.0003519418940661906,0.040724477402217296,0.0,1.0,rs8176267,0.28054639988194136
CNDP2,2,5.0e-08,1367.1515855050002,False,IVW,0.0017972975461869479,0.0008784687602785981,7.549877604089562e-05,0.003519096316333,0.04076191907683557,0.4006039355986357,0.5267775241334176,rs11876710,0.2806879599588479
C5,3,5.0e-08,1438.9704218766667,False,IVW,0.0014160969558092518,0.0006925398463765225,5.8718856911267776e-05,0.0027734750547072358,0.04087579346496506,0.06765610115287649,0.9667377203404979,rs10818495,0.28118986752562086
IGHGP,1,5.0e-08,36.01680196,False,Wald Ratio,-0.006343594088569423,0.003102893779096,-0.012425265895597584,-0.0002619222815412629,0.04091283699544257,0.0,1.0,rs35590487,0.28118986752562086
IGHG2,1,1.0e-05 (relaxed),28.25135104,False,Wald Ratio,-0.007157537789749409,0.0035010246827546403,-0.014019546167948503,-0.00029552941155031476,0.04091283699544257,0.0,1.0,rs35590487,0.28118986752562086
TMEM252,1,5.0e-08,780.15751969,False,Wald Ratio,-0.0030653021586452968,0.001499656507476119,-0.00600462891329849,-0.00012597540399210318,0.04095326669547439,0.0,1.0,rs4745101,0.28118986752562086
RP11-274B18.2,1,5.0e-08,1635.20758129,False,Wald Ratio,-0.0010928837749033834,0.0005346782079301623,-0.0021408530624465014,-4.491448736026549e-05,0.04095326669547439,0.0,1.0,rs4745101,0.28118986752562086
PIP5K1B,1,5.0e-08,290.23211044000004,False,Wald Ratio,-0.0052882949427348735,0.0025872248521921657,-0.010359255653031519,-0.00021733423243822884,0.04095326669547439,0.0,1.0,rs4745101,0.28118986752562086
RP11-274B18.4,1,5.0e-08,529.7270496399999,False,Wald Ratio,-0.001757128492383066,0.0008596507103360208,-0.003442043884641667,-7.221310012446515e-05,0.04095326669547439,0.0,1.0,rs4745101,0.28118986752562086
RSPH1,1,1.0e-05 (relaxed),26.982830249999996,False,Wald Ratio,0.011090377088225616,0.0054272058091316844,0.0004530537023275157,0.021727700474123715,0.04100511722464173,0.0,1.0,rs113903659,0.28120465372554254
MPST,1,5.0e-08,81.18911025000001,False,Wald Ratio,0.010329101144861309,0.005054693384215137,0.00042190211179964077,0.020236300177922977,0.041006191380415835,0.0,1.0,rs2075938,0.28120465372554254
CSF2RB,1,5.0e-08,271.14562225,False,Wald Ratio,0.005669154716824014,0.0027742819476096,0.00023156209950919802,0.011106747334138831,0.041006191380415835,0.0,1.0,rs2075938,0.28120465372554254
PMPCB,1,5.0e-08,49.467308889999984,False,Wald Ratio,0.012781908371473213,0.006256173923650388,0.000519807481118453,0.025044009261827975,0.041043814580213445,0.0,1.0,rs6978630,0.28134654416865784
SIX5,1,5.0e-08,280.50890256,False,Wald Ratio,-0.004885872864623107,0.002391869399545719,-0.009573936887732715,-0.0001978088415134976,0.04108209339177482,0.0,1.0,rs4802275,0.28149280981349706
NRGN,1,5.0e-08,128.49582736,False,Wald Ratio,-0.007861294902041592,0.003848987488472457,-0.015405310379447607,-0.0003172794246355769,0.041108706264355366,0.0,1.0,rs71491831,0.2815590532928808
RBBP8,3,5.0e-08,858.3181413500001,False,IVW,-0.0018062502596431105,0.000884480222907434,-0.0035398314965416813,-7.266902274453979e-05,0.041135648503829225,0.5358508445549861,0.7649648283103055,rs7240955,0.2816274971321081
SYMPK,1,5.0e-08,288.91500625,False,Wald Ratio,-0.005193028115133969,0.0025431831671729735,-0.010177667122792996,-0.00020838910747494107,0.04115745688349781,0.0,1.0,rs10421014,0.28164253220557467
ATRIP,3,5.0e-08,417.3688648466666,False,IVW,0.00770003599910769,0.0016126300562983144,0.0045392810887629935,0.010860790909452387,0.04117174474767338,3.991945828529283,0.13588138889434254,rs3135941,0.28164253220557467
FAM124B,1,5.0e-08,480.00428099999993,False,Wald Ratio,-0.004233939492756637,0.002074807257000589,-0.008300561716477792,-0.00016731726903548242,0.04128639253046695,0.0,1.0,rs16865908,0.28231057542643573
BEND3,1,5.0e-08,87.54783489,False,Wald Ratio,0.009418855923744718,0.004618201307013447,0.00036718136199836125,0.018470530485491077,0.04139940947731091,0.0,1.0,rs12208103,0.2829669222027964
ARID4A,1,5.0e-08,212.53557795999998,False,Wald Ratio,-0.006301284259247145,0.003089936115565315,-0.012357559045755162,-0.00024500947273912825,0.04142082070209496,0.0,1.0,rs10151525,0.28298467252806764
ETS1,1,5.0e-08,70.06192209000001,False,Wald Ratio,-0.010667503553626534,0.005231374076831779,-0.02092099674421682,-0.0004140103630362463,0.04143606814280143,0.0,1.0,rs55836957,0.28298467252806764
